Energy (pred),datetime,p54.162.13,p55.162.13,cape.13,p59.162.13,lai_lv.13,lai_hv.13,u10n.13,v10n.13,sp.13,stl1.13,u10.13,v10.13,t2m.13,stl2.13,stl3.13,iews.13,inss.13,stl4.13,fsr.13,flsr.13,u100.13,v100.13
85.7155857769709,2010-01-11 12:00:00,2443311.94102208,8.96271410292989,0.0,1887945.92730595,2.32970086322511,2.42787744701586,-1.12428707573176,2.23585141682133,97547.7795414143,275.100627701779,-1.04475062228864,2.1122428584131203,278.547757952846,275.71180449250596,280.10496752649897,-0.0372981189682787,0.1265372186123809,285.002540001968,0.393609077844126,-6.009785355710009,-1.08532280760621,2.9333727778849705
429.09089632797,2010-01-11 18:00:00,2449108.88558436,15.137608360025801,0.0,2181856.95094981,2.32930856979785,2.4277322015283103,-0.438573280571272,3.29489728729319,97507.31630104301,277.013580221212,-0.6493552431780029,3.89343918197339,278.573988747965,276.514469548787,280.02171352472,0.0183188204686517,0.341030678373555,284.976460365676,0.39368185704134,-6.03870962688171,-0.2812728082026069,7.028984017638661
1435.5566060937667,2010-01-12 00:00:00,2447021.44334915,20.0645154302037,1.06098646447685,2994497.66187741,2.32891627637059,2.4275869560407597,-0.5686925559871711,6.433789644029878,97126.2768838791,277.839501147308,-0.590505698380141,6.5600153187096115,280.111696248496,277.166344926866,279.97165048710497,0.0236078013363539,0.9823988285425308,284.95134664183996,0.409104430560041,-5.82238018207667,-0.51249603509681,10.715483158890999
1666.6938925384416,2010-01-12 06:00:00,2429345.95844842,23.605899266262497,4.43340772656393,5478779.69424839,2.32847167715302,2.42745288328302,0.12921992124355802,8.42080446666504,96138.16201713259,279.409714227797,0.117527887469134,8.47862815551329,283.149805229834,277.936918846504,279.94979976903,0.39143989261982703,1.69176712891534,284.924494275584,0.4100869497224289,-5.7835827221877,1.17250399618425,13.583758103140399
1981.3904464842262,2010-01-12 12:00:00,2414946.22164406,12.7906878304471,44.59932388175979,6341181.22403896,2.32807938372576,2.4273076377954705,6.15093297955318,3.5132429230963202,96253.3363815749,281.039247595796,6.15181308717989,3.52676322005297,283.843464034092,278.866015248356,279.96252297195997,0.864638399627054,0.4048745067713379,284.89802827431,0.41090736976375,-5.77389494546513,9.56873203159596,4.5488666497722186
1754.2496484699004,2010-01-12 18:00:00,2412474.72618375,10.3644977564225,12.1255595940213,6072150.60982659,2.3276609374033503,2.42717356503773,5.78164560415408,0.75367395594754,96630.57047832767,280.03384477415904,5.92892043625799,0.774606166208192,279.88844303670504,279.621896840374,280.00899032179,0.7408431911924,0.1807056749370739,284.871948638018,0.407169165543216,-5.87397106959928,9.66289533666599,1.76989788312244
1556.304548763415,2010-01-13 00:00:00,2419075.92338211,13.6396172252399,6.93430439283088,7570703.039757402,2.32726864397609,2.42702831955018,3.30198623060338,3.50072629429232,96861.93395932199,279.165334923698,3.3906660071952097,3.64574156822829,279.396469901585,279.573180175109,280.059883133509,0.4694523604184339,0.457816507481132,284.847028096672,0.415244348288636,-5.75417174452994,6.0386543504147605,5.95681096924901
1492.0040993444172,2010-01-13 06:00:00,2425338.25008774,14.271063510911699,13.906501159393196,7647134.22556491,2.3268763505488197,2.4268942467924397,4.16698368649316,2.8804578002273797,96816.14327037519,279.18713639688497,4.24361659710922,2.94369973601254,279.54277944769296,279.46956060136904,280.103584569659,0.428214837715568,0.282705900242816,284.823266650273,0.415624785001345,-5.75115879961622,7.04149354941066,4.43212002654133
676.4491386299483,2010-01-13 12:00:00,2426928.68226695,18.1627238809752,25.3878903999821,5713085.13270747,2.32648405712156,2.42674900130489,1.63963855575879,2.54320419078624,96530.87108355713,281.0164321006,1.6571791032432,2.62190157208808,283.3357524219,279.712370647296,280.147839188545,0.102281391743423,0.2299001723791219,284.798539291418,0.412528360974424,-5.78216895572819,2.4233065651979198,3.88929812023703
786.2649454625894,2010-01-13 18:00:00,2410043.89518258,21.113312479796,14.2854248967064,4070083.131473,2.3260133050088503,2.4265702376279,-2.7773933247655602,1.6096722924878302,95651.081004513,281.030628408722,-2.87276460757222,1.66868322705778,281.944354467477,280.252893647625,280.20647655856897,-0.1509285672978169,0.22635707838052602,284.774777845019,0.414744818344122,-5.71713569859053,-4.1529540349989915,3.98558913854285
451.1067897234823,2010-01-14 00:00:00,2389734.25698503,21.6532939064918,22.3186081277454,2152680.64348699,2.32562101158158,2.4264249921403502,1.46442112238624,0.254051856187834,94881.51837337679,281.471220971507,1.53984782330246,0.350876259548738,282.88225111962004,280.567232130648,280.27507121784197,0.219630654745565,0.116589300847091,284.7510163986201,0.40919705862922207,-5.7666407011728715,3.16824293419644,1.7364704311717098
1090.8899493978001,2010-01-14 06:00:00,2394162.16475669,14.7832667211777,45.5466332250426,2294624.27427236,2.32517641236402,2.4262797466527997,6.20712084848277,-5.8053872214824285,96249.78474919133,280.488633645066,6.207352345082882,-5.800860964966152,279.774193351298,280.673558185792,280.34892111310796,0.9543031533998172,-0.822671290896172,284.728220864676,0.40367576407694605,-5.805067337072459,9.082744751540039,-8.54820859139896
945.6749511779228,2010-01-14 12:00:00,2418014.12917156,12.364529339366,0.22735424238794602,2246295.42141984,2.32475796604161,2.42614567389506,4.9968637243019405,-2.43910944147305,97168.1354084011,281.216194436316,4.9854886712172695,-2.4308514363864,281.41740693886396,280.572645093456,280.416132815541,0.3935059007712729,-0.224229087248651,284.705811695714,0.411099242192769,-5.775888124408048,7.116824193466692,-3.957671495897221
152.66162104399064,2010-01-14 18:00:00,2437478.85027391,9.69443297473849,8.52578408954628,3603978.19507312,2.3243656726143502,2.4260004284075096,1.08256540788447,0.328456260744951,97593.31654233359,280.719830663052,1.94921996930258,0.7092028637024641,280.119274033753,280.889690057883,280.487493388494,0.0979840947884154,0.0030058836228603,284.684175256716,0.40570696530828104,-5.85763163756719,3.98746368830577,0.711694516145026
397.2742080961791,2010-01-15 00:00:00,2451413.20493492,8.926128159339461,1.06098646447685,2534836.57252453,2.32397337918708,2.4258663556497697,0.739523681788014,2.72052309884292,97839.9013049723,279.429487656967,0.78289555333996,3.03867368060863,279.27813987027,280.470958720719,280.54889667219896,0.0840178796846394,0.19998828266020302,284.66234563522704,0.406765571813211,-5.84198750051518,2.5389181786450203,5.6519725641461305
689.4872512397569,2010-01-15 06:00:00,2456053.47154869,9.61719598271425,0.0,3384529.4039724,2.32405183787254,2.4260004284075096,-0.333590683360718,3.6832604643506603,97840.15499299973,278.843889946936,-0.3933597233073039,3.98215110824446,278.172949035923,280.028642331323,280.591215151508,-0.0029197433282147,0.388453628816305,284.641675108685,0.407662079197074,-5.83403796124283,-0.1980952220574069,7.4800051603768
1173.0776038169672,2010-01-15 12:00:00,2466305.43352204,16.2175712134174,0.0,3479576.1479157005,2.32410414366284,2.42610098297581,-0.9937981432834301,6.49811120871711,97740.8361302703,280.629075693272,-0.9943606995554679,6.50817972257475,282.05219218074404,279.927729238987,280.619980653784,-0.0243235877771969,0.9062223075727108,284.619652304705,0.402934739523495,-5.943685979602881,-0.8572383575476709,10.0319666040776
1781.5408572603978,2010-01-15 18:00:00,2465320.44995651,24.3139050264847,24.0616573193861,3902364.11249962,2.32418260234829,2.42623505573355,-0.522855083965661,7.5842764415976385,97377.5548750248,281.038233573787,-0.5379089177170521,7.692396965816768,282.121558061169,280.440414144877,280.659256628046,0.0479040571973607,1.51645211240787,284.599754508127,0.416878572080622,-5.811672639383299,-0.234191155667588,12.778006835969999
1872.588387277111,2010-01-16 00:00:00,2467041.91205957,25.8213814059052,18.6051555020765,5228901.62542571,2.32426106103374,2.42633561030186,2.09764361894145,7.206343788543498,97322.88510511881,280.971815132217,2.10995278853174,7.277016416924,282.413011340269,280.614402235112,280.707106934716,0.513003812250918,1.16691226216174,284.58004989404,0.42016686853656104,-5.7405671394195315,4.04396167134779,11.5252257636078
1885.638231209222,2010-01-16 06:00:00,2459762.97387576,27.6405158233183,10.6856493922312,7045350.50967535,2.32431336682404,2.4264696830596,4.75178111179984,5.57361909788826,97086.95523963119,281.722191418663,4.78319336097462,5.6238435791196295,283.82131358488,280.88002405287,280.759382703275,0.7839814413945959,1.00679166799441,284.559379367497,0.420507607505335,-5.735978192550942,6.72238457111776,9.566975779927253
2010.177711198965,2010-01-16 12:00:00,2463879.1207941,19.4086785154715,107.765910891865,8511325.71286854,2.3244441312997997,2.4265702376279,6.12579630134784,4.8382671556532,97534.8414520166,283.04042002998796,6.2010995809481,4.91171293960247,285.48201436919203,281.364870864323,280.823828492028,0.9651290361133941,0.7158491415712109,284.540447483374,0.4184830225646559,-5.781960367234159,8.92162087397575,7.30438630833717
1275.830438618067,2010-01-16 18:00:00,2463476.99447607,17.4906265468695,5.38071706984692,7874100.83822046,2.32452258998525,2.4267043103856403,4.2501565187902495,1.20322954049124,97813.6445941358,282.601348500216,4.3653615929097995,1.2456491002122199,283.02972647884496,281.896114499839,280.905976128335,0.319294887971327,0.11250111546409501,284.521901964234,0.4241961895459509,-5.703206622489411,7.139841890261589,2.11115724333581
295.5339493005031,2010-01-17 18:00:00,2475694.40530725,17.3659633316725,0.0,3976647.34929146,2.3247841189367597,2.42717356503773,-2.12347003439419,-0.31302096546010105,98179.9701057101,282.150108706339,-2.4869322794912403,-0.380388324850419,282.645008150433,281.61966675646596,281.146057435791,-0.1152279464408269,-0.0046253957587316,284.450424442545,0.410814741694569,-5.91726477035949,-4.956480904929982,-0.32505541152072803
491.91026069286966,2010-01-18 00:00:00,2472490.94958265,19.919526690789798,0.0,2742650.63979038,2.32486257762221,2.4273076377954705,-2.07726290534024,-0.13013911126830802,97972.453299292,281.104145004354,-2.39387643677962,-0.1448668578484069,281.297328187875,281.497101812901,281.204418214447,-0.125392706545943,0.025150221114087,284.43381074831404,0.413613432641978,-5.882523197854379,-4.79169512105742,0.314057513089393
685.940630432861,2010-01-18 06:00:00,2465510.21743244,21.9100730290987,5.98699504954811,2036333.40513832,2.32494103630766,2.42745288328302,-2.8261880530465198,0.133057777749157,97679.8241596791,281.156874148807,-2.9562573992541896,0.143881764916246,281.458210397938,281.347085415099,281.253651477958,-0.138945720019429,0.0618757531379985,284.417197054084,0.425324267102767,-5.70645133239649,-5.09249456780893,1.00206432264236
651.463370076985,2010-01-18 12:00:00,2469292.01213129,21.1973246465592,6.13856454447318,2576005.59532483,2.32499334209797,2.42754226512151,-3.1363303032565804,1.19314670062135,97606.50831975881,282.585124148076,-3.1298635564078796,1.1920740545426298,284.54994678262995,281.395028799964,281.297076322739,-0.1752248231588239,0.10929870358074902,284.401162907327,0.424338439795051,-5.72181735145646,-4.45270722280528,1.6127389672347001
554.6027600621649,2010-01-18 18:00:00,2471144.50415821,20.0631603952559,1.5914796967154,3502487.60408282,2.32507180078342,2.42768751060906,-1.5748989982658002,1.6531328091683901,97509.59949328961,283.325360214436,-1.79287546053146,1.90003001517645,284.664779374596,282.15670999499,281.35903278918,-0.0496115275508977,0.1591745652532959,284.385321943061,0.424596475130628,-5.722906646925268,-2.8827956754987096,4.39719582301073
695.0682760778595,2010-01-19 00:00:00,2468392.87575725,16.482480545711,21.9017920167009,3875156.75830116,2.3251241065737203,2.42777689244756,0.241595659102743,3.02439903147339,97416.4959872316,282.8928798277201,0.2484681246443769,3.42483147731798,284.450269761178,282.36472242287005,281.432882684446,0.0695558226245163,0.352000642484594,284.369867343777,0.42540366259063706,-5.69935932359958,0.4751724091933629,6.61438383001102
938.3462553591137,2010-01-19 06:00:00,2457183.03985778,17.144415117708302,55.284973273991,3501592.62532629,2.32517641236402,2.4279221379351097,1.8791763127744199,4.16097846370337,97305.8880072826,283.20773366142504,1.9083930975990704,4.26811661175354,284.784275219027,282.506232736261,281.505902805607,0.243678989628398,0.430902620376411,284.355185474457,0.4261446871440879,-5.70202462102326,3.53652608291481,6.86883159859116
1223.614986914121,2010-01-19 12:00:00,2451553.27140525,14.7432931902178,54.0345249408576,2418668.32992717,2.3252548710494705,2.4280115197736003,4.1233641566662405,3.2754269758203,97564.6497952367,283.759868645168,4.08582625511996,3.24740762477584,284.96789078486,282.69839291592,281.583901571394,0.5243255369208429,0.44085053814170005,284.340503605137,0.426955182749425,-5.70712345087725,6.187746250108991,5.11114632661501
1320.7068215896566,2010-01-19 18:00:00,2447400.97830101,15.6430363955528,0.416816111044454,3805169.41954066,2.32533332973493,2.42815676526115,2.89942972228544,4.15020025556659,97555.136494209,283.347668698627,2.96805271361557,4.26359404296325,283.199935193839,283.019304282352,281.668815121381,0.39069612968530604,0.455227323405235,284.32698083076303,0.417503811547596,-5.86168752495104,5.39572822857545,6.59542497666583
1347.3436143245035,2010-01-20 00:00:00,2445638.85173882,14.3164571816628,32.7390109038577,5716307.05623097,2.3254117884203795,2.42830201074871,4.71037952416751,2.0672246121007603,97664.0955019799,282.183571432627,4.745676776165982,2.0896300144616697,281.554389980041,282.73899013697496,281.74792025264,0.45151940966388104,0.213274885154939,284.31345805639,0.427739213192139,-5.70269673950401,7.20680246275584,3.53756149896448
